visitorid,total_views,total_addtocart,total_transactions,cluster
1213250,32,3,1,0
1213423,80,16,6,0
1213456,14,5,1,0
1213458,2,1,2,0
1213852,4,1,1,0
1213853,1,1,1,0
1213873,2,2,2,0
1214074,2,1,1,0
1214191,10,1,2,0
1214320,21,6,1,0
1214388,0,1,1,0
1214394,5,1,1,0
1214531,3,1,1,0
1214715,0,0,1,0
1214933,0,1,2,0
1214988,19,13,3,0
1215034,11,1,2,0
1215171,2,1,1,0
1215257,1,1,1,0
1215287,1,1,1,0
1215406,5,1,1,0
1215432,3,1,1,0
1215681,3,1,1,0
1216079,57,2,3,0
1216153,6,1,1,0
1216259,28,1,2,0
1216705,5,3,4,0
1216792,3,1,1,0
1216971,6,1,1,0
1217016,3,1,1,0
1217291,2,1,1,0
1217315,8,2,1,0
1217330,22,2,1,0
1217536,0,1,1,0
1217782,23,3,4,0
1218140,3,1,1,0
1218239,0,1,1,0
1218480,5,2,2,0
1218507,4,1,1,0
1218508,6,0,1,0
1218647,3,1,1,0
1218905,1,1,1,0
1218962,8,1,1,0
1219089,2,1,1,0
1219147,6,1,1,0
1219187,1,1,1,0
1219216,4,1,1,0
1219251,3,1,1,0
1219276,2,0,1,0
1219305,9,1,1,0
1219361,54,5,1,0
1219375,6,6,8,0
1219448,3,1,1,0
1219487,6,2,2,0
1219594,4,1,1,0
1219635,2,0,1,0
1219705,9,1,1,0
1219882,3,2,2,0
1220101,5,1,1,0
1220196,3,1,1,0
1220230,4,1,1,0
1220368,4,1,1,0
1220372,97,6,6,0
1220381,1,1,2,0
1220455,2,1,1,0
1220556,52,3,2,0
1220633,16,10,3,0
1220741,3,1,1,0
1220875,1,1,1,0
1220942,20,1,1,0
1221036,1,1,1,0
1221063,37,2,1,0
1221125,1,1,1,0
1221228,4,1,1,0
1221273,3,2,1,0
1221736,2,1,1,0
1221828,4,3,2,0
1221887,6,1,1,0
1222464,2,1,1,0
1222708,16,2,1,0
1222828,2,1,1,0
1222875,11,1,1,0
1223007,29,3,2,0
1223331,2,1,1,0
1223450,34,4,1,0
1223654,10,2,2,0
1223705,3,1,1,0
1223878,40,3,3,0
1223981,7,1,1,0
1224025,3,1,1,0
1224104,6,5,1,0
1224144,1,1,1,0
1224155,3,1,1,0
1224201,15,10,7,0
1224226,11,2,1,0
1224323,2,1,1,0
1224381,5,1,1,0
1224500,7,1,1,0
1224659,0,1,1,0
1224670,3,2,1,0
1224814,1,1,1,0
1224966,3,1,1,0
1225085,1,0,1,0
1225435,22,11,4,0
1225468,1,1,1,0
1225721,7,0,1,0
1226063,2,1,1,0
1226374,4,1,1,0
1226691,4,1,1,0
1226740,2,2,2,0
1226883,1,1,1,0
1227060,13,2,2,0
1227097,4,1,1,0
1227164,13,1,1,0
1227440,10,1,1,0
1227472,15,3,1,0
1227583,4,1,1,0
1227634,17,3,3,0
1227712,3,2,3,0
1227721,1,2,1,0
1227768,6,1,1,0
1227941,1,1,1,0
1228166,1,1,1,0
1228172,0,1,2,0
1228310,4,1,1,0
1228324,9,1,1,0
1228413,2,1,1,0
1228414,11,2,1,0
1228795,11,1,1,0
1228883,7,1,1,0
1229029,70,34,3,0
1229254,9,1,1,0
1229369,3,0,1,0
1229430,8,1,1,0
1229494,5,2,1,0
1229650,3,0,1,0
1229729,25,8,3,0
1229806,6,2,1,0
1229936,0,1,1,0
1230022,3,2,1,0
1230122,2,1,1,0
1230189,1,1,1,0
1230424,1,1,1,0
1230504,3,1,1,0
1230558,13,1,1,0
1230652,12,1,1,0
1230767,3,0,1,0
1230976,1,1,1,0
1230978,7,1,1,0
1231186,4,2,1,0
1231193,9,4,4,0
1231446,21,2,1,0
1231533,6,1,1,0
1231909,2,1,1,0
1232031,2,2,1,0
1232231,0,1,1,0
1232385,3,0,1,0
1232441,11,2,2,0
1232652,0,1,1,0
1232720,1,1,1,0
1232791,1,1,1,0
1232884,7,1,1,0
1232925,12,1,1,0
1233001,13,1,1,0
1233041,20,2,2,0
1233088,3,1,1,0
1233140,5,3,3,0
1233201,1,1,1,0
1233406,2,1,1,0
1233483,17,2,2,0
1233722,2,0,1,0
1233931,0,1,1,0
1233976,3,1,1,0
1233979,4,9,4,0
1234033,3,1,1,0
1234052,1,0,1,0
1234063,0,0,1,0
1234095,1,1,1,0
1234428,3,1,1,0
1234499,2,1,1,0
1234667,1,1,1,0
1234997,12,2,2,0
1235136,26,4,2,0
1235152,15,2,2,0
1235292,36,14,9,0
1235294,9,1,1,0
1235469,5,2,2,0
1235609,2,1,1,0
1236134,1,1,1,0
1236241,0,1,1,0
1236376,5,1,1,0
1236406,4,1,1,0
1236547,3,1,1,0
1236594,0,1,1,0
1236721,5,1,1,0
1236742,3,2,2,0
1236753,4,3,6,0
1237022,1,1,1,0
1237111,51,3,2,0
1237167,1,0,1,0
1237530,2,1,1,0
1237565,1,1,1,0
1237629,1,1,1,0
1237668,1,1,1,0
1237694,1,1,1,0
1237699,15,1,1,0
1237790,1,1,1,0
1238367,3,1,1,0
1238550,15,1,1,0
1238789,3,1,1,0
1238791,30,5,4,0
1238886,1,2,1,0
1238931,1,0,1,0
1238935,14,3,1,0
1239003,2,0,1,0
1239048,5,1,1,0
1239490,3,1,1,0
1239575,7,1,1,0
1239679,17,1,1,0
1239747,4,1,1,0
1239805,4,1,1,0
1239823,1,0,1,0
1240133,6,0,1,0
1240591,8,1,1,0
1240704,2,1,1,0
1240832,1,1,1,0
1240849,1,0,1,0
1240995,10,0,1,0
1241183,6,0,1,0
1241360,2,1,1,0
1241378,15,0,1,0
1241454,11,6,1,0
1241565,1,1,1,0
1241621,5,1,1,0
1241716,3,1,1,0
1241829,1,1,1,0
1241954,2,1,1,0
1241973,3,1,1,0
1242255,6,1,1,0
1242328,1,1,1,0
1242383,9,1,1,0
1242777,4,1,1,0
1242822,29,0,1,0
1242825,2,1,1,0
1242900,2,0,1,0
1243048,58,2,2,0
1243262,90,2,4,0
1243437,15,2,1,0
1243545,6,1,1,0
1243613,2,0,1,0
1243636,2,1,1,0
1243764,6,1,2,0
1243940,5,3,1,0
1243953,5,1,1,0
1244048,10,1,1,0
1244056,4,1,1,0
1244177,21,1,1,0
1244337,1,1,1,0
1244340,2,1,1,0
1244487,32,1,1,0
1244501,3,1,1,0
1244569,4,1,1,0
1244638,7,2,2,0
1244651,1,0,1,0
1244696,3,1,1,0
1244964,1,1,1,0
1244998,4,1,1,0
1245217,4,3,2,0
1245257,1,1,1,0
1245381,1,1,2,0
1245659,2,0,1,0
1245726,4,5,1,0
1245733,3,1,1,0
1245790,2,1,1,0
1245838,0,1,1,0
1245863,3,1,1,0
1246009,0,0,1,0
1246259,4,1,1,0
1246346,10,1,1,0
1246369,3,1,1,0
1246436,2,3,2,0
1246441,7,1,1,0
1246703,2,1,1,0
1246731,1,1,1,0
1246769,1,1,1,0
1246823,12,4,5,0
1247053,3,1,1,0
1247378,33,2,1,0
1247427,2,0,1,0
1247679,1,1,1,0
1247686,1,1,1,0
1247721,13,3,1,0
1247882,2,1,1,0
1247894,18,4,3,0
1247958,4,1,1,0
1248438,13,2,2,0
1248614,1,1,1,0
1248740,2,1,1,0
1248762,0,1,1,0
1248805,50,5,5,0
1248817,14,2,1,0
1248943,7,1,2,0
1248989,0,3,3,0
1249058,11,2,2,0
1249088,5,2,1,0
1249201,3,1,1,0
1249220,4,1,1,0
1249272,1,1,1,0
1249422,7,2,2,0
1249442,11,1,1,0
1249456,0,1,1,0
1250217,0,1,1,0
1250237,5,1,1,0
1250316,5,2,2,0
1250332,2,0,1,0
1250550,1,1,1,0
1250902,56,2,2,0
1251116,1,1,1,0
1251265,1,1,1,0
1251411,8,4,1,0
1251426,7,1,1,0
1251642,4,1,1,0
1251749,5,1,1,0
1251841,10,1,1,0
1251848,7,1,1,0
1251920,1,1,1,0
1251955,5,1,1,0
1252037,5,1,1,0
1252079,5,1,1,0
1252195,2,0,1,0
1252293,3,1,1,0
1252394,5,1,1,0
1252549,7,2,1,0
1252556,2,1,1,0
1252634,2,0,1,0
1252646,10,1,1,0
1252850,1,1,1,0
1252924,4,1,1,0
1253728,1,3,3,0
1253754,3,1,1,0
1253966,8,1,1,0
1254278,2,2,2,0
1254379,67,6,6,0
1254385,15,1,1,0
1254634,1,0,1,0
1254716,87,8,8,0
1254717,1,1,1,0
1254731,4,1,1,0
1254756,2,1,1,0
1254762,1,1,1,0
1254842,4,1,1,0
1254846,8,4,4,0
1254921,2,1,1,0
1255071,38,3,1,0
1255141,25,1,1,0
1255260,5,1,1,0
1255316,12,2,1,0
1255322,20,2,1,0
1255456,181,26,15,0
1255495,1,1,1,0
1255510,1,1,1,0
1255688,12,2,2,0
1255725,1,1,1,0
1255801,17,3,3,0
1255826,7,2,2,0
1255923,1,1,1,0
1255925,2,1,1,0
1255966,2,1,1,0
1256020,11,2,2,0
1256029,9,1,1,0
1256074,36,1,1,0
1256293,14,5,4,0
1256475,3,0,1,0
1256617,2,1,1,0
1256683,5,1,2,0
1256880,0,1,1,0
1256916,5,1,1,0
1256988,2,0,1,0
1257331,1,0,1,0
1257461,60,1,1,0
1257598,3,2,2,0
1257751,1,1,1,0
1257991,1,1,1,0
1258035,8,6,2,0
1258125,1,1,1,0
1258453,8,2,2,0
1258617,2,1,1,0
1258744,8,2,1,0
1258857,5,0,1,0
1258888,1,1,1,0
1258911,1,1,1,0
1258928,13,4,6,0
1259051,2,1,1,0
1259062,5,5,5,0
1259098,1,1,1,0
1259331,1,1,1,0
1259402,12,2,2,0
1259476,1,2,1,0
1259588,1,1,1,0
1259989,1,1,1,0
1260012,18,2,1,0
1260071,8,3,1,0
1260190,3,1,1,0
1260275,1,1,1,0
1260396,4,1,1,0
1260447,0,1,1,0
1260481,59,5,4,0
1260804,2,1,1,0
1261090,17,2,1,0
1261200,20,1,1,0
1261449,1,1,1,0
1261536,3,1,1,0
1261557,15,5,5,0
1261991,24,14,2,0
1262053,4,1,1,0
1262190,54,5,3,0
1262257,12,3,2,0
1262299,4,1,1,0
1262351,4,2,1,0
1262804,5,1,2,0
1263060,15,1,1,0
1263146,4,1,1,0
1263358,2,1,1,0
1263427,7,2,1,0
1263541,0,1,1,0
1263731,22,4,3,0
1263757,0,1,1,0
1263797,4,1,1,0
1263954,21,4,1,0
1263992,1,0,1,0
1264026,2,1,1,0
1264132,4,1,1,0
1264213,2,1,1,0
1264264,8,1,1,0
1264334,6,1,1,0
1264440,4,1,1,0
1264468,4,2,2,0
1264709,1,1,1,0
1264860,14,2,2,0
1265054,1,1,1,0
1265107,1,3,1,0
1265288,5,1,3,0
1265323,1,1,1,0
1265333,4,2,2,0
1265536,2,1,1,0
1265599,7,3,3,0
1265602,1,1,1,0
1265615,4,1,1,0
1265730,21,5,4,0
1265850,5,1,1,0
1266017,1,1,1,0
1266096,4,1,1,0
1266370,6,1,1,0
1266427,12,2,3,0
1266599,6,1,2,0
1266679,2,1,1,0
1266838,4,1,1,0
1267084,9,0,1,0
1267546,8,2,2,0
1267748,1,1,1,0
1267759,5,1,1,0
1267997,2,0,1,0
1268175,2,1,1,0
1268562,2,1,1,0
1268600,18,1,1,0
1268742,1,1,1,0
1268760,5,0,1,0
1269056,18,7,1,0
1269087,12,2,1,0
1269166,2,1,1,0
1269591,10,3,1,0
1269642,3,1,1,0
1269683,4,1,1,0
1269725,16,1,1,0
1269788,1,1,1,0
1269810,5,1,1,0
1270093,1,1,1,0
1270116,4,1,1,0
1270129,1,1,1,0
1270193,7,2,2,0
1270266,2,1,1,0
1270480,3,1,1,0
1270574,11,1,1,0
1270624,1,1,1,0
1270729,4,1,1,0
1270912,1,1,1,0
1271021,1,1,1,0
1271092,4,1,1,0
1271132,3,1,1,0
1271174,8,4,4,0
1271212,9,1,1,0
1271388,12,1,1,0
1271652,72,2,2,0
1271671,1,1,1,0
1271695,5,1,1,0
1271835,3,1,1,0
1271844,0,1,1,0
1271881,4,1,1,0
1272002,9,2,2,0
1272407,9,6,6,0
1272503,2,1,1,0
1272533,1,1,1,0
1272551,6,1,1,0
1272795,2,2,2,0
1272843,1,1,1,0
1273126,17,2,1,0
1273193,2,1,1,0
1273262,1,1,1,0
1273306,165,3,5,0
1273329,1,1,1,0
1273397,4,1,1,0
1273401,33,5,2,0
1273697,6,1,1,0
1273771,20,1,1,0
1273910,5,0,1,0
1274040,4,1,1,0
1274063,4,1,1,0
1274085,5,1,1,0
1274251,8,1,1,0
1274293,6,2,1,0
1274320,18,3,1,0
1274321,9,2,1,0
1274505,4,1,2,0
1274507,2,1,1,0
1274778,2,1,1,0
1274947,2,2,2,0
1275371,3,1,1,0
1275484,5,1,1,0
1275487,4,1,1,0
1275590,2,1,1,0
1275725,0,0,1,0
1276055,5,1,1,0
1276175,1,1,1,0
1276260,2,1,1,0
1276300,29,2,1,0
1276315,12,1,1,0
1276445,0,0,1,0
1276539,16,1,1,0
1276579,6,1,1,0
1276617,14,1,1,0
1276648,14,1,1,0
1276807,4,1,1,0
1276854,6,2,2,0
1277072,8,1,1,0
1277142,13,9,2,0
1277580,2,1,1,0
1277643,3,0,1,0
1277748,9,3,1,0
1277783,7,1,1,0
1277956,9,1,1,0
1277987,17,4,3,0
1277990,1,1,1,0
1278009,1,1,1,0
1278185,6,1,1,0
1278398,3,1,1,0
1278459,0,2,1,0
1278460,10,1,1,0
1278635,3,0,1,0
1278686,3,1,1,0
1278874,21,1,1,0
1279042,14,3,1,0
1279171,14,3,3,0
1279275,31,10,8,0
1279465,27,1,1,0
1279582,5,1,2,0
1279737,3,2,2,0
1279799,4,1,1,0
1279866,1,1,1,0
1279985,7,1,1,0
1280004,2,2,1,0
1280456,2,1,1,0
1280613,12,1,1,0
1281043,5,5,3,0
1281052,32,2,3,0
1281293,3,2,2,0
1281324,5,2,1,0
1281446,10,1,2,0
1281566,10,1,1,0
1281624,1,1,1,0
1281645,5,0,1,0
1281851,5,1,1,0
1282058,4,1,1,0
1282091,5,2,1,0
1282205,11,3,1,0
1282441,3,1,1,0
1282648,5,1,2,0
1282656,10,2,2,0
1282744,1,1,1,0
1282815,5,1,1,0
1282824,1,1,1,0
1282868,6,0,1,0
1282976,4,1,1,0
1283301,14,4,3,0
1283513,1,1,1,0
1283523,2,0,1,0
1283589,21,1,2,0
1283751,6,1,1,0
1283849,16,4,3,0
1283916,1,1,1,0
1283922,4,5,4,0
1284067,1,2,2,0
1284340,36,9,6,0
1284823,7,2,1,0
1285092,0,1,1,0
1285176,32,3,1,0
1285472,0,1,1,0
1285763,4,1,1,0
1285800,30,2,2,0
1285802,2,1,1,0
1285810,2,1,1,0
1286040,0,0,1,0
1286090,10,2,1,0
1286355,7,2,2,0
1286525,8,2,1,0
1286722,23,3,1,0
1286827,2,1,1,0
1286960,1,1,1,0
1287087,1,1,1,0
1287192,0,1,1,0
1287568,49,1,1,0
1287579,1,1,1,0
1287670,82,3,3,0
1287798,1,1,1,0
1287860,7,1,2,0
1288024,95,7,2,0
1288048,3,1,1,0
1288067,7,1,1,0
1288102,13,1,1,0
1288137,6,1,1,0
1288354,2,1,1,0
1288368,4,1,1,0
1288378,1,1,1,0
1288545,1,1,1,0
1288576,5,1,1,0
1288706,17,1,1,0
1288717,7,1,1,0
1288724,3,2,1,0
1288872,9,3,2,0
1288957,7,2,2,0
1289081,3,1,1,0
1289569,2,5,3,0
1289841,2,1,1,0
1290069,3,1,1,0
1290200,8,1,1,0
1290336,3,1,1,0
1290558,2,1,4,0
1290573,22,1,1,0
1290672,19,2,1,0
1290796,9,2,2,0
1290967,2,1,1,0
1291013,1,1,1,0
1291031,3,2,2,0
1291043,22,8,1,0
1291319,8,1,1,0
1291791,2,1,1,0
1291803,18,1,1,0
1291892,2,1,1,0
1292053,1,0,1,0
1292125,4,1,1,0
1292316,9,1,1,0
1292444,36,1,1,0
1292449,3,1,1,0
1292703,4,1,1,0
1292722,2,1,1,0
1292947,3,6,6,0
1293015,1,1,1,0
1293141,4,1,1,0
1293259,0,1,1,0
1293285,1,0,1,0
1293358,622,88,62,3
1293368,6,0,1,0
1293619,2,1,1,0
1293754,1,1,1,0
1294186,1,1,1,0
1294231,3,1,1,0
1294402,7,1,1,0
1294599,3,1,1,0
1294601,2,1,1,0
1294769,24,1,1,0
1294899,3,1,1,0
1295021,4,1,1,0
1295047,7,0,1,0
1295114,23,1,1,0
1295178,7,4,2,0
1295179,4,1,1,0
1295240,1,1,1,0
1295414,0,1,1,0
1295664,3,1,1,0
1295687,15,1,1,0
1295811,40,4,3,0
1296018,18,1,1,0
1296257,5,2,1,0
1296388,3,1,1,0
1296486,2,2,2,0
1296635,18,8,7,0
1296680,2,1,1,0
1296732,2,1,1,0
1296733,2,0,1,0
1296786,1,1,1,0
1297062,1531,155,136,2
1297168,2,1,1,0
1297334,3,1,1,0
1297469,0,0,1,0
1297538,4,0,1,0
1297821,15,1,1,0
1297940,6,1,1,0
1297960,3,1,1,0
1298137,1,1,1,0
1298376,7,2,1,0
1298462,3,1,1,0
1298514,4,1,1,0
1298723,1,1,1,0
1298797,2,1,1,0
1298962,1,1,1,0
1299034,2,1,1,0
1299065,7,1,1,0
1299250,4,1,1,0
1299406,4,1,1,0
1299506,8,6,6,0
1299749,17,1,1,0
1299951,7,1,1,0
1300098,6,1,2,0
1300254,3,1,1,0
1300280,1,1,1,0
1300297,1,3,2,0
1300499,1,1,1,0
1300763,4,1,1,0
1300863,8,2,1,0
1300964,12,3,1,0
1301173,112,3,3,0
1301225,4,2,1,0
1301279,5,3,2,0
1301468,2,3,3,0
1301479,1,1,1,0
1301567,10,0,2,0
1301585,3,1,1,0
1301975,20,1,1,0
1302059,4,1,1,0
1302271,4,3,3,0
1302281,11,2,2,0
1302340,19,1,1,0
1302398,2,1,1,0
1302590,7,1,1,0
1302613,8,2,2,0
1302668,1,1,1,0
1303183,1,1,1,0
1303260,3,1,1,0
1303368,2,1,1,0
1303541,2,0,1,0
1303691,1,1,1,0
1303858,11,2,2,0
1303988,13,6,1,0
1304026,2,1,3,0
1304200,3,1,1,0
1304217,5,0,1,0
1304307,1,1,1,0
1304526,3,2,1,0
1304736,0,1,1,0
1304759,8,1,1,0
1305292,5,0,1,0
1305317,26,2,2,0
1305593,30,1,1,0
1305792,8,1,1,0
1305818,11,2,1,0
1305841,0,2,1,0
1305875,3,1,1,0
1305891,5,2,2,0
1305909,5,1,1,0
1305946,1,1,1,0
1306125,5,1,1,0
1306236,0,1,1,0
1306335,1,1,1,0
1306369,1,1,1,0
1306382,6,2,3,0
1306387,4,1,1,0
1306457,14,1,1,0
1306949,1,0,1,0
1307016,8,1,1,0
1307202,3,0,1,0
1307312,4,1,1,0
1307375,12,2,2,0
1307466,23,4,4,0
1307498,26,5,4,0
1307524,1,1,1,0
1307619,2,1,1,0
1307620,6,1,1,0
1307687,13,2,2,0
1307741,11,1,1,0
1307815,2,1,1,0
1307820,2,1,1,0
1307990,3,2,1,0
1308171,5,1,2,0
1308333,6,2,2,0
1308455,1,1,1,0
1308517,3,2,1,0
1308653,2,1,1,0
1308708,3,1,1,0
1308709,6,0,1,0
1308761,3,0,1,0
1308763,9,2,2,0
1308813,21,2,2,0
1308898,2,1,1,0
1309268,10,1,1,0
1309276,4,1,1,0
1309591,19,13,10,0
1309705,7,1,1,0
1310033,19,7,5,0
1310105,8,2,1,0
1310119,2,1,1,0
1310463,5,2,1,0
1310502,13,1,2,0
1310560,28,4,1,0
1310978,1,0,1,0
1311022,6,1,1,0
1311118,1,0,1,0
1311266,1,1,1,0
1311579,13,4,4,0
1311615,54,5,2,0
1311623,3,1,1,0
1311647,7,1,1,0
1311725,5,0,1,0
1311727,11,3,2,0
1311741,5,1,1,0
1311802,1,1,1,0
1311900,13,2,2,0
1311937,1,1,1,0
1312018,1,1,1,0
1312247,3,1,1,0
1312434,2,0,1,0
1312527,6,1,1,0
1312556,5,3,1,0
1312927,1,1,1,0
1312942,25,5,1,0
1313071,10,1,1,0
1313304,10,2,2,0
1313330,3,2,2,0
1313374,16,1,1,0
1313381,496,5,6,0
1313473,2,3,3,0
1313638,2,1,1,0
1313950,8,1,1,0
1313980,26,3,4,0
1314032,1,1,1,0
1314233,4,1,1,0
1314472,4,2,1,0
1314820,24,11,2,0
1314856,7,1,1,0
1314950,3,1,1,0
1314979,2,0,1,0
1315056,2,0,1,0
1315100,2,2,1,0
1315102,3,2,1,0
1315273,1,1,1,0
1315376,1,1,1,0
1315473,20,1,1,0
1315702,2,0,1,0
1316038,3,1,1,0
1316061,39,3,3,0
1316130,8,1,1,0
1316174,8,2,1,0
1316274,2,1,1,0
1316368,21,4,3,0
1316429,1,1,1,0
1316484,1,1,1,0
1316555,1,1,1,0
1316765,1,1,1,0
1317003,1,1,1,0
1317031,45,2,1,0
1317048,5,2,2,0
1317103,10,2,2,0
1317180,6,1,1,0
1317218,7,1,1,0
1317254,1,1,1,0
1317418,6,1,1,0
1317721,53,5,4,0
1317771,8,1,1,0
1317826,3,1,1,0
1318049,4,0,1,0
1318053,1,0,1,0
1318154,8,1,1,0
1318167,0,3,3,0
1318195,8,1,1,0
1318304,1,1,1,0
1318306,11,1,1,0
1318309,1,0,1,0
1318394,3,1,2,0
1318401,3,1,1,0
1318447,4,1,2,0
1318649,1,1,1,0
1319044,1,1,1,0
1319233,6,1,1,0
1319444,8,1,1,0
1319584,19,3,3,0
1319777,4,0,1,0
1319843,5,1,1,0
1319884,2,1,1,0
1320211,17,4,4,0
1320216,1,1,1,0
1320249,2,0,1,0
1320394,9,0,1,0
1320417,1,1,1,0
1320501,0,0,1,0
1320564,5,3,1,0
1320646,3,1,1,0
1320689,8,2,2,0
1320730,1,1,1,0
1320960,11,4,4,0
1320985,2,1,1,0
1321212,2,1,1,0
1321718,1,2,1,0
1321824,3,2,1,0
1321887,7,1,1,0
1322042,4,1,1,0
1322168,0,1,1,0
1322322,6,1,1,0
1322398,7,1,1,0
1322470,5,1,1,0
1322520,5,2,2,0
1322599,1,2,2,0
1322637,0,1,1,0
1322674,1,1,1,0
1322770,3,1,1,0
1322788,3,1,1,0
1322865,2,1,1,0
1322909,26,3,2,0
1323099,5,1,1,0
1323154,6,3,3,0
1323187,1,1,1,0
1323354,3,0,1,0
1323498,7,0,1,0
1323594,4,1,1,0
1323783,12,0,1,0
1323794,2,1,1,0
1323880,3,2,2,0
1323890,9,1,1,0
1324121,2,1,1,0
1324157,1,1,1,0
1324500,1,0,1,0
1324552,1,1,1,0
1324606,3,1,1,0
1324670,1,2,2,0
1324707,6,1,1,0
1324810,7,1,1,0
1324948,7,1,1,0
1325114,7,1,1,0
1325162,3,1,1,0
1325176,2,2,1,0
1325281,5,1,1,0
1325283,1,1,1,0
1325569,1,1,1,0
1326010,2,1,1,0
1326042,5,2,2,0
1326080,0,1,1,0
1326089,1,1,1,0
1326335,4,2,1,0
1326554,1,0,1,0
1326781,1,1,1,0
1326801,1,0,1,0
1326870,2,2,1,0
1326956,1,1,1,0
1326987,15,2,1,0
1327003,19,1,1,0
1327109,5,3,3,0
1327215,7,2,2,0
1327477,45,4,2,0
1327559,1,1,1,0
1327578,3,1,1,0
1327760,7,1,1,0
1327826,20,8,1,0
1327842,9,1,1,0
1327847,6,0,1,0
1327853,5,2,1,0
1328192,72,1,1,0
1328266,2,1,1,0
1328532,15,3,1,0
1328538,2,1,1,0
1328780,4,1,1,0
1328944,1,0,1,0
1328985,10,4,3,0
1329074,9,2,1,0
1329108,4,0,1,0
1329147,1,1,1,0
1329289,6,1,1,0
1329376,11,6,2,0
1329391,8,3,6,0
1329523,2,2,2,0
1329553,2,2,1,0
1329573,8,3,1,0
1329673,1,1,1,0
1329712,1,2,2,0
1329874,1,1,1,0
1330096,2,1,1,0
1330284,1,1,1,0
1330305,8,1,1,0
1330518,1,1,1,0
1330668,3,1,1,0
1330682,2,0,1,0
1330764,242,8,1,0
1330816,1,1,1,0
1330823,1,0,1,0
1330835,6,2,1,0
1330932,3,1,1,0
1330952,8,1,1,0
1330964,3,1,1,0
1331125,3,1,1,0
1331232,2,1,1,0
1331553,20,1,1,0
1331585,3,6,5,0
1331661,4,1,1,0
1331678,14,2,2,0
1331702,8,1,1,0
1331777,1,1,1,0
1331780,1,6,3,0
1331824,4,1,1,0
1331859,2,1,1,0
1331885,2,0,1,0
1331889,2,1,1,0
1331964,10,1,1,0
1332318,4,1,1,0
1332357,1,1,1,0
1332508,2,2,1,0
1332700,9,1,1,0
1332844,6,1,1,0
1333167,1,1,1,0
1333273,11,5,3,0
1333311,4,2,2,0
1333481,11,1,1,0
1333540,3,2,1,0
1333733,3,2,2,0
1333820,33,1,1,0
1333907,5,2,2,0
1334441,4,1,1,0
1334545,8,1,1,0
1334582,18,4,1,0
1334913,17,1,1,0
1335026,4,1,1,0
1335080,5,1,1,0
1335082,1,1,1,0
1335349,2,1,1,0
1335459,1,1,1,0
1335601,1,0,1,0
1335604,2,0,1,0
1335661,12,4,2,0
1335805,1,1,1,0
1335889,3,0,1,0
1336061,5,1,1,0
1336074,1,1,1,0
1336078,34,6,1,0
1336094,5,1,1,0
1336124,15,1,1,0
1336181,7,4,4,0
1336367,3,1,1,0
1336393,1,1,1,0
1336520,189,10,9,0
1336562,9,0,1,0
1336602,1,1,1,0
1336714,4,0,1,0
1336737,2,1,1,0
1336747,5,1,2,0
1336835,629,106,9,3
1336983,2,1,1,0
1337038,12,1,1,0
1337048,35,1,2,0
1337142,3,1,1,0
1337382,7,1,1,0
1337408,5,1,1,0
1337665,5,2,2,0
1337710,3,1,1,0
1337842,4,1,1,0
1337853,3,1,1,0
1337898,4,0,1,0
1338125,4,1,1,0
1338149,10,1,1,0
1338232,1,1,1,0
1338521,2,1,1,0
1338587,10,1,2,0
1338668,10,1,1,0
1338780,3,1,1,0
1338885,1,1,1,0
1338933,2,5,1,0
1339057,16,3,2,0
1339096,2,1,1,0
1339274,1,1,1,0
1339801,1,0,1,0
1340078,88,1,1,0
1340083,25,1,2,0
1340188,22,2,2,0
1340231,2,1,1,0
1340286,1,1,1,0
1340323,3,1,1,0
1340407,2,3,3,0
1340493,16,1,1,0
1340641,2,1,1,0
1340695,7,1,1,0
1340866,23,2,2,0
1341153,9,1,1,0
1341202,79,16,17,0
1341603,27,1,1,0
1341635,3,2,2,0
1341642,6,1,1,0
1341789,4,1,1,0
1341795,1,0,1,0
1341849,2,1,1,0
1341879,3,1,1,0
1342222,1,1,1,0
1342293,0,1,1,0
1342297,4,1,1,0
1342394,5,1,1,0
1342432,1,1,1,0
1342601,31,1,1,0
1342608,1,1,1,0
1342737,1,1,1,0
1342839,2,2,1,0
1342961,4,1,1,0
1342999,2,1,1,0
1343401,4,1,1,0
1343588,5,1,1,0
1343868,12,1,1,0
1343903,1,0,1,0
1344040,2,1,1,0
1344286,6,1,1,0
1344445,1,0,1,0
1344553,7,2,2,0
1344604,12,3,3,0
1344782,8,1,1,0
1344801,18,1,1,0
1344887,2,1,1,0
1344912,4,1,1,0
1344941,8,0,2,0
1345109,9,1,1,0
1345124,2,1,1,0
1345272,12,6,3,0
1345275,1,1,1,0
1345403,9,1,1,0
1345741,6,0,1,0
1346024,2,1,1,0
1346082,21,2,3,0
1346296,41,10,3,0
1346314,2,1,1,0
1346334,4,1,1,0
1346478,25,1,1,0
1346514,7,1,1,0
1346665,7,2,1,0
1346711,10,2,1,0
1346842,1,1,1,0
1346891,8,0,1,0
1347094,2,1,1,0
1347290,5,1,1,0
1347509,0,0,1,0
1347736,3,0,2,0
1347797,0,0,1,0
1347891,1,1,1,0
1348073,14,1,1,0
1348862,2,1,1,0
1348865,7,1,1,0
1348883,2,1,1,0
1349049,4,0,1,0
1349061,2,1,1,0
1349106,11,1,1,0
1349155,25,5,5,0
1349317,4,1,2,0
1349325,1,1,1,0
1349607,3,12,1,0
1349681,4,2,2,0
